Id,SalePrice
1653,127321.596676443
1654,168405.05917367025
1655,162284.94264317758
1656,158231.85228649375
1657,169449.17029991082
1658,161480.72871533234
1659,139066.85086609854
1660,141361.73299534852
1661,380741.0351825262
1662,329853.6205359382
1663,330289.99861574837
1664,422106.36573473725
1665,292888.28973249265
1666,301528.97662948247
1667,312378.7940235216
1668,312665.7879654012
1669,290284.97214539617
1670,313689.9458394138
1671,265903.1091216431
1672,387471.913417454
1673,289899.98091272416
1674,260302.9110746557
1675,203884.18975248153
1676,206652.01077719883
1677,229863.6227192647
1678,404669.61262524256
1679,329622.7094110494
1680,296622.35382399394
1681,260575.98021597823
1682,295699.46572502085
1683,208439.289169751
1684,200151.90271819604
1685,175886.35486738652
1686,187535.27684485668
1687,181756.10039720812
1688,208094.74600154452
1689,206448.5758908837
1690,209441.76323396235
1691,197028.09191277216
1692,258595.36027028097
1693,183528.33711172373
1694,187548.58819615573
1695,184381.98771053145
1696,275342.28627929266
1697,184337.84320047952
1698,331345.96343252657
1699,305497.0884602455
1700,250544.15268469544
1701,275698.13220860006
1702,263026.1357974295
1703,262147.5589951385
1704,283703.8270578907
1705,239533.58043215948
1706,376435.1712423911
1707,195461.00283484126
1708,205411.37314682303
1709,276152.2698405107
1710,232068.98089893733
1711,272105.3497479515
1712,257163.02055326954
1713,267271.20249019156
1714,221152.08848729928
1715,201803.48722732055
1716,180551.691549281
1717,185755.81644870422
1718,142271.0603311063
1719,213995.27023120096
1720,254357.68221189536
1721,181887.6494625389
1722,130749.1347990795
1723,158584.9650827234
1724,224062.03766726528
1725,232821.59418191563
1726,181640.9528550225
1727,165556.66217597795
1728,192725.14229959005
1729,159186.3942778391
1730,151783.8420288586
1731,116230.66565284214
1732,114140.0148668174
1733,106736.97947553627
1734,105635.76473800885
1735,113290.56123654894
1736,97070.85960305005
1737,309639.03944654984
1738,231633.74225495395
1739,285659.2762816694
1740,206887.12224251998
1741,198971.9805359115
1742,182991.85764222813
1743,193909.42985488765
1744,276137.3498607009
1745,223283.7951642546
1746,226698.8786366653
1747,227953.85184778564
1748,224784.0926538672
1749,161269.8339968786
1750,148345.24029968062
1751,251099.37772506743
1752,102279.93773393205
1753,156618.80425487482
1754,233344.72223296307
1755,179300.84688653157
1756,109871.34663773852
1757,88509.551504247
1758,151382.99818083935
1759,173972.70802104368
1760,173573.00669750164
1761,168119.73121340817
1762,162674.94441951683
1763,180124.07969545096
1764,104001.75278444646
1765,196118.55573842756
1766,202101.41838536656
1767,238836.30370386236
1768,131544.99612636399
1769,177200.87081551168
1770,144574.17920185556
1771,112689.30672390736
1772,127592.70086310455
1773,108280.81582154648
1774,154635.61059507262
1775,129128.83296329144
1776,134348.95093280205
1777,91703.03638175328
1778,127466.88529753161
1779,121672.43852261605
1780,191727.60504192475
1781,111754.52334396681
1782,45548.656315048225
1783,139220.05777362292
1784,90067.66964253585
1785,98863.91014007747
1786,121110.48782802082
1787,163152.7843860461
1788,24710.9147980992
1789,92739.74520107929
1790,48201.816513905884
1791,211899.98791406432
1792,162074.89747704694
1793,159176.26974027476
1794,162783.46102948033
1795,125614.8288555711
1796,123812.88653786841
1797,147027.2583186112
1798,98466.02413572953
1799,88036.56542615907
1800,112908.11540885805
1801,97608.05433491839
1802,145751.21156561305
1803,175608.405922077
1804,136370.71403404302
1805,138506.26042987406
1806,131966.0283923447
1807,167936.47141661018
1808,122687.26721964614
1809,128214.59616546647
1810,147372.7417763227
1811,77799.4780029126
1812,110675.92433223361
1813,108964.86669925286
1814,79395.93912283529
1815,15556.38011048548
1816,77595.4554337553
1817,111119.71030176489
1818,154001.92156574083
1819,127446.62654573377
1820,66116.9117804832
1821,104779.03742811829
1822,170499.26289979357
1823,43798.957536136615
1824,133499.92661952076
1825,133698.45913854055
1826,102428.63041462004
1827,101650.59256963502
1828,125520.55440960254
1829,169037.11572819052
1830,165547.95381032384
1831,183040.40600102895
1832,130129.65576551063
1833,158474.41741425078
1834,132243.7430312005
1835,171444.3777814746
1836,123831.11845826847
1837,105660.66276814649
1838,135643.95719069603
1839,64419.44223710406
1840,161677.5568686811
1841,117845.24286153156
1842,88534.16753900179
1843,121608.10235139797
1844,138248.71135430282
1845,135078.58383026242
1846,163113.7979556123
1847,170161.9335314409
1848,24006.802687591873
1849,118149.76987638394
1850,112070.09296318155
1851,137697.22106843686
1852,114202.04998088907
1853,128316.28688733955
1854,184230.31811601354
1855,167950.0921794175
1856,238278.69916327845
1857,158449.16935908375
1858,125637.25557867112
1859,112176.06845915946
1860,151325.22664213378
1861,111165.90075108071
1862,269054.73329592065
1863,267289.03019402
1864,267305.71329278674
1865,323405.63123671117
1866,314159.3821727269
1867,242161.3715381656
1868,285005.91958134633
1869,220662.84005861368
1870,248392.00694549398
1871,250424.41259254434
1872,175058.68767937936
1873,226561.44442814204
1874,129700.44327969057
1875,206247.49324045086
1876,207088.15959407145
1877,220423.99224800628
1878,216044.56526483188
1879,107508.30307738704
1880,134423.77083141648
1881,253058.19833226374
1882,250195.82496307616
1883,193313.60782220226
1884,206542.05331581424
1885,254370.23879437626
1886,272309.9207892433
1887,232668.37846066488
1888,288837.7810323766
1889,169050.79041737702
1890,109535.35007988429
1891,164343.9458494127
1892,70778.68872624694
1893,130125.1524014303
1894,115659.4805586565
1895,155853.73209986265
1896,116753.87769993045
1897,122634.86438660102
1898,119782.95172410295
1899,147683.46508893953
1900,149184.64125113317
1901,158730.71491797955
1902,146735.22523931076
1903,204734.27861235954
1904,124165.51301186357
1905,189155.08527477726
1906,154491.5262922187
1907,213004.46517858433
1908,143021.12639047508
1909,161762.65529324918
1910,146487.92084661906
1911,211339.1545761613
1912,272581.59329839505
1913,168952.64976534562
1914,44336.03123979014
1915,258799.92833451147
1916,30993.97021347098
1917,264043.1811818442
1918,149645.5054072315
1919,192870.61299217923
1920,173585.9266648203
1921,341418.3317483141
1922,298010.19770940917
1923,216504.22300625162
1924,241884.4930358586
1925,227265.90682082914
1926,339324.791052621
1927,119449.81691685971
1928,172179.89610416128
1929,99517.49502654036
1930,141481.03455983172
1931,146862.81260101136
1932,139493.0607017132
1933,156400.3913545243
1934,188080.79037123465
1935,182961.1178816302
1936,188186.1734760626
1937,185863.17705334292
1938,169896.23000356217
1939,250156.7211520659
1940,204632.8438951216
1941,182292.26566778996
1942,192282.32926269772
1943,213490.98183147504
1944,282378.54959992145
1945,324451.72918773664
1946,177772.71201984293
1947,283646.0732668288
1948,177476.13821485185
1949,242241.55679124792
1950,198111.54324117245
1951,271311.1114028195
1952,238281.19494211313
1953,191604.58868907543
1954,219275.0601199268
1955,133752.9756836854
1956,311746.07207252143
1957,174741.7100213644
1958,303084.59357884864
1959,121558.96735981025
1960,82981.27517268783
1961,114780.78176582023
1962,124356.32082946447
1963,136700.245988228
1964,117573.29717182706
1965,150650.29878790176
1966,156824.37348481826
1967,278627.450023336
1968,350706.9261449423
1969,334364.36657419417
1970,355037.5662782934
1971,400459.3840839624
1972,341133.8892591285
1973,269961.6357656076
1974,296862.3060205764
1975,422703.5794355542
1976,293923.30134334567
1977,346889.5532909605
1978,311907.8091973617
1979,313458.443193938
1980,209840.66192422446
1981,326572.4983169596
1982,238314.88593835116
1983,223189.1169773523
1984,195165.28571725322
1985,252114.97036685084
1986,252303.6030995812
1987,189745.70444366115
1988,182420.57892295846
1989,202923.8513187865
1990,222459.50491893303
1991,227686.3343928397
1992,242948.96194489847
1993,181898.81946195068
1994,239459.8897275204
1995,198149.77417520003
1996,289171.3081894935
1997,289751.2226926639
1998,310669.63724596205
1999,268054.40217883524
2000,291212.59867610934
2001,273431.34588174603
2002,252220.31470938365
2003,265390.2831162595
2004,282522.48231226124
2005,226019.6076716791
2006,214788.751000872
2007,262822.8448799747
2008,216059.89619974035
2009,193465.40259505797
2010,211079.18205211905
2011,164043.80444665917
2012,180006.06487515324
2013,171639.49799773318
2014,189417.50478836184
2015,202421.5952217694
2016,191198.79157803778
2017,204445.5826882451
2018,110077.63450562442
2019,121109.42603091849
2020,105682.06891413557
2021,89929.31347468228
2022,193078.03547991056
2023,141525.0012501136
2024,266925.53666474496
2025,339264.7248444179
2026,189711.68448648078
2027,160959.29131947889
2028,179932.28067389282
2029,179196.26325304934
2030,270722.01822618337
2031,257771.62178421684
2032,248758.97407622368
2033,265394.35591502476
2034,185820.14972466032
2035,235076.17057294108
2036,237387.18338833458
2037,240515.2937100731
2038,308254.50627469446
2039,219716.36512103525
2040,351182.1075761976
2041,254823.2359714728
2042,208412.25174721645
2043,178940.8476107685
2044,198328.0360734217
2045,204624.92270746373
2046,126626.4515804965
2047,136056.749919813
2048,133722.51455871295
2049,128969.34611811733
2050,179799.89823100122
2051,106936.36213375675
2052,131230.2506000644
2053,133243.3074979597
2054,61384.17908406316
2055,154366.23194237833
2056,136800.2041468263
2057,102076.89998692973
2058,216751.6751114271
2059,137103.1697957645
2060,184880.9672620528
2061,196532.7564929464
2062,113383.58999145066
2063,92566.0422034004
2064,129157.58223306062
2065,117001.24672454817
2066,190112.0460211289
2067,131361.66988168738
2068,132995.68502260942
2069,61275.70037874044
2070,86718.18781305756
2071,66986.41205817484
2072,172854.15795687598
2073,129156.94772802829
2074,190662.12822599674
2075,145589.74444841698
2076,114791.19276129303
2077,121739.75411030906
2078,106843.03791031206
2079,138372.12910559808
2080,112468.9412977111
2081,119352.36818530294
2082,121626.50573761913
2083,137866.89848352515
2084,81678.47805190296
2085,104445.1008134773
2086,147470.53678550455
2087,133105.66445559892
2088,121666.90597877174
2089,67788.3014185665
2090,128302.81652021257
2091,94452.95716708247
2092,149086.27769913257
2093,132235.41050296032
2094,150116.76855189912
2095,144601.20152884675
2096,77658.83622604026
2097,91850.11630728457
2098,149371.56024814968
2099,8327.44935841416
2100,87036.16467291198
2101,129194.00135560706
2102,143778.56851083867
2103,94098.19702578697
2104,151753.6799776341
2105,132503.46458933945
2106,53967.2160552711
2107,220686.8528489048
2108,111976.10658998182
2109,96755.14561150246
2110,121942.34289850167
2111,164331.02612775995
2112,124697.10641416966
2113,114832.33119974448
2114,117409.16044882557
2115,151726.22091630264
2116,120128.05209574406
2117,145642.39827729366
2118,110154.96003883518
2119,103819.8652163411
2120,112848.39625368733
2121,58029.9372072462
2122,78424.37017837784
2123,98263.1434963441
2124,188680.57789391035
2125,142857.4683345399
2126,168608.3134481191
2127,180640.22311210644
2128,127133.03018794139
2129,112154.38091924915
2130,129460.15940692718
2131,154400.50827479828
2132,128354.90998940507
2133,134434.87121263193
2134,124979.87179517129
2135,110185.73136955383
2136,53395.95857806294
2137,107222.6130211202
2138,137221.38149940292
2139,168170.93718588364
2140,131299.7691437872
2141,152670.98827507743
2142,114174.83707540948
2143,144609.692176583
2144,136081.9258420188
2145,126413.34057742066
2146,169686.41683269816
2147,189088.7347226533
2148,155053.91771632375
2149,136440.63248831907
2150,223897.92248088925
2151,132187.1493700496
2152,176599.5890409873
2153,181660.6007777726
2154,116589.44449815713
2155,143374.44821319613
2156,261008.71475337597
2157,247955.4421503112
2158,230919.7025043968
2159,223639.50405800447
2160,184911.90834947804
2161,258900.52698290872
2162,375358.27828490676
2163,322920.8934457669
2164,258673.62734030292
2165,197434.35796580638
2166,142192.145655939
2167,217060.25865599804
2168,193586.23494943057
2169,197905.7635410974
2170,219496.55902619718
2171,149038.93113221228
2172,128658.96926665632
2173,182261.74075268058
2174,236982.72206902236
2175,297132.9561636691
2176,285849.6223995468
2177,235622.74835712335
2178,232551.22956426593
2179,159144.2004445918
2180,238180.05100992566
2181,195576.9711583861
2182,227164.77138693247
2183,192227.81471523724
2184,128833.45049293316
2185,136845.7198524736
2186,161247.0532018001
2187,166078.34443518228
2188,160571.49874500337
2189,285999.16260813165
2190,62789.206695349654
2191,65041.954898131895
2192,87205.65471059142
2193,112213.30793270422
2194,109018.80156703631
2195,91406.3629874799
2196,81480.82019632636
2197,95975.96249572479
2198,168563.06719620887
2199,175352.03744622797
2200,147361.05193836545
2201,150823.10357046977
2202,193221.7900098093
2203,143076.34594088
2204,149765.7285155973
2205,109084.63826509414
2206,145319.1323579643
2207,215104.66867283697
2208,235296.80907417124
2209,196086.50829086185
2210,145654.97256614466
2211,124474.62293470057
2212,115413.92965133511
2213,98817.72395231936
2214,139004.90339897352
2215,95399.62402337336
2216,144793.86748909554
2217,19650.972397120553
2218,77089.99181423604
2219,75506.89275104948
2220,50194.447456156835
2221,259590.2935215301
2222,247786.5110000827
2223,282766.0614562662
2224,236282.72267602512
2225,119562.76183750923
2226,186637.71210475045
2227,228847.47421439795
2228,272684.6783395164
2229,238852.76471755595
2230,146191.7914941071
2231,209886.9678205928
2232,200501.4097042546
2233,193238.90427761
2234,250029.98313828872
2235,208083.12863923947
2236,257853.84212296118
2237,310725.01687090786
2238,241534.5093910395
2239,133597.58447769145
2240,172677.4272928579
2241,161356.11799641547
2242,127150.42739537242
2243,119373.0441652626
2244,99135.55494518369
2245,92274.64655652177
2246,128299.4885209765
2247,137662.1476229917
2248,107095.61462571425
2249,110530.43947131839
2250,127487.5215113915
2251,134483.78916302905
2252,199372.87925610284
2253,164089.26191891416
2254,184668.5986994909
2255,205663.81042158918
2256,184577.7162115398
2257,198738.4220349585
2258,173287.79955944966
2259,183369.90843712993
2260,169566.64792191598
2261,205272.0486273385
2262,219550.26231738494
2263,313254.9961207694
2264,387455.0040396807
2265,207190.6102402768
2266,270140.54320117563
2267,343255.78348305554
2268,354864.4661800981
2269,161219.97345995682
2270,200630.9976752411
2271,232721.09536916867
2272,241341.75686354784
2273,171599.48466959794
2274,201942.78656354395
2275,185612.31950410118
2276,196871.42240522697
2277,197795.8183337188
2278,168468.90869460616
2279,106725.77968029771
2280,81176.50809437782
2281,175946.67998746422
2282,191272.36905411293
2283,133565.7698782744
2284,122556.72027317144
2285,147419.05044547503
2286,109535.08073869394
2287,313848.53653024614
2288,264033.8202424381
2289,315339.01872798
2290,363259.3255158466
2291,301875.97932603315
2292,370820.3709097981
2293,375678.37414650864
2294,335492.86705505045
2295,398431.77783771383
2296,257685.6244590074
2297,289707.4316736228
2298,296306.52065633715
2299,330137.7567396319
2300,303856.7033119452
2301,275140.2678590404
2302,256505.87017906609
2303,250909.83493375068
2304,249109.5136962348
2305,202631.70722589537
2306,204538.99694759876
2307,209349.1629111165
2308,235767.12840551615
2309,280172.3252525461
2310,221408.78526130423
2311,227708.8744580819
2312,182823.3942700465
2313,174882.23616381537
2314,187418.7756357215
2315,178498.31143032794
2316,199352.97918288538
2317,191206.5490665267
2318,170088.2493522988
2319,190011.08630926942
2320,183727.94372258487
2321,270753.37950720184
2322,196672.1837384781
2323,196492.95614643197
2324,203037.17339339212
2325,205222.97036040633
2326,186871.4353066011
2327,208885.74158224894
2328,222201.17117693846
2329,195941.69188500952
2330,195027.39557128854
2331,324365.521119187
2332,349991.4314849797
2333,308585.9879153279
2334,255887.79536715837
2335,271063.8999369958
2336,308234.2383443207
2337,186281.3497871965
2338,271264.0991239381
2339,239212.20015468763
2340,366029.79551770806
2341,202389.12827301153
2342,245374.21208035725
2343,233483.78100549465
2344,234312.4883064191
2345,247363.81654697645
2346,207565.05305558478
2347,189267.13588359335
2348,237252.12908593786
2349,169497.82615482237
2350,276472.0338030561
2351,233566.9970057098
2352,261010.03172166727
2353,255493.8719225811
2354,145739.4887273024
2355,159774.99143522454
2356,158254.08001850045
2357,206875.17373427202
2358,190994.8887052558
2359,145727.83006611094
2360,114019.76242473314
2361,134881.07448194758
2362,269480.65937720647
2363,143845.3773224816
2364,186453.11913876224
2365,237652.55007057136
2366,203760.87376068404
2367,224236.81704270758
2368,208845.42461450014
2369,215801.54679694667
2370,185328.86172353185
2371,161474.5580900648
2372,186227.5632497006
2373,272414.17280182044
2374,295715.2638602344
2375,246689.11886641395
2376,294143.986285481
2377,321379.8367404727
2378,153074.79841479682
2379,232684.70586932928
2380,158388.85906848335
2381,185978.94483445457
2382,231229.87255680247
2383,217725.79177746654
2384,250620.4462555485
2385,167968.36672072008
2386,139662.92644110997
2387,119911.32412271958
2388,105520.22625097318
2389,130968.03610183275
2390,147576.53816260456
2391,128314.51852548285
2392,86285.83872853848
2393,181086.37216960394
2394,145526.07325776818
2395,207480.4715579307
2396,151633.9756949828
2397,218420.55496493948
2398,133518.4138745555
2399,44391.37512424542
2400,44086.076816406916
2401,104035.85652402835
2402,136832.63628215948
2403,141225.51228061726
2404,144368.83599766588
2405,182132.06854749785
2406,134445.37274212332
2407,113594.74296386226
2408,141767.71925477462
2409,112270.95412923
2410,202108.55571935384
2411,107036.8921584083
2412,149419.71197088854
2413,112167.15802886046
2414,120657.8652738349
2415,126276.96350673179
2416,132408.01153468073
2417,117073.56441756466
2418,111113.72412460402
2419,105406.19160607224
2420,112674.55324529496
2421,132313.25596877153
2422,102647.90393655922
2423,123409.49256436771
2424,143158.42153688695
2425,250476.21834404126
2426,147168.22298117913
2427,119145.59757751133
2428,205354.59638576384
2429,89799.44160769379
2430,129335.9472398234
2431,109965.6674508137
2432,120794.83063562459
2433,130189.96869634534
2434,123935.03376945492
2435,146460.6280508181
2436,91227.87445805385
2437,95983.8535386729
2438,113243.55199614621
2439,112248.94787112612
2440,134728.4572418119
2441,101945.333608952
2442,99454.58618358336
2443,126083.64133403532
2444,136441.27769964153
2445,67704.28731012892
2446,112944.2443621665
2447,202170.65686666348
2448,144684.19953243493
2449,112965.51696740882
2450,161729.38669410849
2451,116742.80946115847
2452,219278.09868866752
2453,70560.99565137352
2454,122494.15461826092
2455,137562.68559111643
2456,125122.80047917517
2457,113543.23671649711
2458,119454.03736395552
2459,85410.04728515632
2460,151477.59875926143
2461,103701.3730939459
2462,124220.8903999757
2463,129964.74387421354
2464,170624.5582058133
2465,139101.79682202463
2466,113591.47572941985
2467,168357.32981821697
2468,92277.81964584591
2469,97794.69548345194
2470,208970.2765600382
2471,215099.2465052387
2472,184410.21653743985
2473,112360.05926555232
2474,86745.63460293715
2475,241141.34234069602
2476,111351.24855898821
2477,117082.80746090168
2478,177513.69730543124
2479,107089.32426168956
2480,132871.15283193905
2481,123636.47079917055
2482,142991.14725864527
2483,94804.03555985773
2484,135284.8326036589
2485,108335.81087724713
2486,145362.62535099953
2487,230729.19958819065
2488,170438.04473701154
2489,170732.2669726318
2490,147715.18517021334
2491,74962.76733723062
2492,196951.10714247928
2493,144995.6880583038
2494,158782.3437000321
2495,83420.44402863597
2496,234175.30523333477
2497,152031.6306666868
2498,94027.9932188011
2499,71150.77868615242
2500,119027.44321144419
2501,122184.94822927588
2502,146117.003462338
2503,82526.03971401893
2504,188714.22515754716
2505,228688.01276613225
2506,265921.27050251944
2507,283778.6174445761
2508,265907.26680608967
2509,234365.470721132
2510,234792.1521546879
2511,192007.32537546766
2512,209003.66198212712
2513,237940.41676935216
2514,271535.67795154836
2515,139271.52060283534
2516,172607.32644778944
2517,124385.06249265373
2518,140616.1677585547
2519,219985.18110916473
2520,225104.90687965683
2521,197116.27991887496
2522,231214.44413251954
2523,117869.91999039624
2524,138825.65520946437
2525,139313.21338157286
2526,124691.56949791336
2527,104216.55975310551
2528,112781.38496332883
2529,131506.89862244297
2530,109628.20495360554
2531,251257.3595112554
2532,228162.6199356435
2533,215300.88303258352
2534,249365.78140248905
2535,282109.751243943
2536,249070.15710454492
2537,246100.31021893083
2538,189778.10101834952
2539,200033.83949645015
2540,174328.5535987931
2541,196099.10237638617
2542,149596.04914119293
2543,132001.66551642818
2544,102820.8370311486
2545,145368.09385299857
2546,150510.15147949161
2547,167531.22105742
2548,145029.07586297928
2549,157344.61223231617
2550,649238.8381266628
2551,162987.97530615155
2552,115008.10333543434
2553,66967.06645535945
2554,89021.63974342693
2555,116558.74650290282
2556,73004.40428974852
2557,100151.3490063441
2558,160270.173075901
2559,113827.34166105848
2560,157289.12485032307
2561,145878.63182968192
2562,130370.26274625887
2563,133169.89896375197
2564,198835.58074908017
2565,149340.050809036
2566,122715.33201862418
2567,127680.56874085811
2568,200627.40515264904
2569,191482.74447425234
2570,144889.64353153645
2571,155638.15830879647
2572,197315.02381618286
2573,234307.39927317074
2574,275097.14377797337
2575,134892.5267438976
2576,132722.40904087806
2577,151846.02791533957
2578,76040.11399996036
2579,20105.33955451497
2580,125684.33908830804
2581,122250.55684090359
2582,116354.93443266104
2583,275618.2273623479
2584,181227.4104321947
2585,192457.3328944851
2586,228414.88011280017
2587,216156.9550842886
2588,160294.97336541617
2589,167844.27805295947
2590,230789.12373729318
2591,253495.67980709474
2592,215451.0163452149
2593,238451.03330858273
2594,183816.01394959248
2595,213147.31026755332
2596,317395.48933440156
2597,188859.60391400952
2598,260533.85862985917
2599,321839.68208339356
2600,207224.73789362202
2601,163805.9652555805
2602,72285.31269842817
2603,82593.56573224184
2604,85880.63334210543
2605,77363.08583416266
2606,158192.84743693657
2607,228789.36050641153
2608,215744.8572495397
2609,162240.15165348898
2610,112321.74399856338
2611,142585.6071997115
2612,157970.86135100608
2613,116852.54183630878
2614,106127.05315830326
2615,167297.26026374113
2616,164520.25881113566
2617,202999.7220251126
2618,220790.0950064949
2619,229988.0131937178
2620,193519.34739212866
2621,178043.75629432488
2622,191349.49420010985
2623,237575.29858404642
2624,293270.56256004085
2625,280232.537596953
2626,176770.9000738646
2627,191998.3910972873
2628,375029.1754752813
2629,379699.5214934392
2630,319278.1903873292
2631,393007.8191321526
2632,342441.7304045275
2633,291572.8571733822
2634,348903.4395228339
2635,174017.77757181402
2636,210560.50824075716
2637,202850.37098529132
2638,250536.71259689762
2639,211002.80942374712
2640,166718.98679419106
2641,91756.79578036757
2642,192374.32905340183
2643,141226.8353717177
2644,143823.16261377814
2645,120737.63310459885
2646,122838.25047773239
2647,137651.57596080634
2648,162309.98039461172
2649,134705.95809951506
2650,144861.13596366206
2651,154234.4275588321
2652,351395.4033939218
2653,262337.3477244157
2654,240706.0856755484
2655,352499.5105933723
2656,309686.4800253507
2657,309071.8691396009
2658,263785.1199220101
2659,282602.40292713523
2660,309043.02824539377
2661,320885.1593607423
2662,331919.931092044
2663,290740.491034747
2664,270740.7248544098
2665,319808.39046383544
2666,285256.1268389401
2667,179914.04404608218
2668,195319.22020562703
2669,175012.92575341382
2670,281026.50157445564
2671,197841.63358500146
2672,211575.60398148547
2673,218449.86637280963
2674,232486.5874004088
2675,184911.12044973148
2676,200952.76019385864
2677,210356.78713740676
2678,251868.21757322724
2679,278776.1375054206
2680,283237.9806155766
2681,360768.85650510376
2682,310551.4975762783
2683,427704.59600002354
2684,303415.9917616871
2685,322956.5893734355
2686,256196.25871374004
2687,280097.588631092
2688,228172.4115620962
2689,206237.2821029866
2690,365231.7242872921
2691,183075.28551894694
2692,142699.02907199715
2693,201878.37867502088
2694,149825.81923263345
2695,212280.0717257458
2696,198165.55603163166
2697,190609.68151056545
2698,213019.60110394505
2699,185806.60302701395
2700,162082.47229912935
2701,153769.1896433126
2702,123752.64889457182
2703,145582.58208307496
2704,156498.53804573708
2705,97768.3906816179
2706,94320.79566667485
2707,124377.68422053766
2708,101911.88291848579
2709,106966.91236754903
2710,108577.65285643283
2711,313603.7007475166
2712,351327.0759703765
2713,185568.85070765542
2714,158666.7684096864
2715,174516.37912395725
2716,155563.22088613082
2717,182984.4253869831
2718,219872.34623387235
2719,165925.07983558846
2720,213194.46169172635
2721,136190.95786978444
2722,177291.02445325663
2723,167677.18579732964
2724,113879.25479603384
2725,120909.31171500264
2726,129590.22279144323
2727,193118.78342295543
2728,179935.24599938944
2729,134440.44238148583
2730,128169.17918020464
2731,116847.36311790417
2732,104235.67197942967
2733,175463.4544336215
2734,151015.82103611052
